price,carat,table,cut,color,clarity,size
9833,1.51,60.0,4,3,3,239.39193600000004
742,0.41,57.0,5,2,4,66.69891
6046,1.51,57.0,2,2,3,237.614202
776,0.3,58.0,4,4,5,48.863904000000005
6097,1.01,57.0,3,3,6,163.523295
1142,0.42,59.0,4,5,6,68.543496
1415,0.5,58.0,4,6,3,82.96547
1343,0.51,56.0,2,4,4,84.03524999999999
828,0.32,58.0,4,4,5,52.2522
4580,0.9,62.0,3,6,4,144.99264000000002
436,0.25,57.0,3,5,5,43.294377000000004
9471,1.5,60.0,4,2,4,242.23011200000005
9836,1.64,59.0,4,1,5,270.24708100000004
4200,1.0,62.0,4,6,2,158.087266
1386,0.5,58.0,3,6,4,82.58016
2137,0.7,58.0,2,3,4,108.951985
1187,0.41,56.0,5,6,6,66.48622499999999
628,0.32,55.0,5,3,6,54.136372
6043,1.0,55.0,5,6,4,162.60961200000003
4829,1.01,58.0,4,5,3,170.92666800000003
3045,0.71,57.0,3,5,5,116.378592
10333,1.7,58.0,4,3,4,275.21028
625,0.31,62.0,3,5,4,49.871808
900,0.32,53.0,5,6,4,52.445244
6368,1.04,53.0,5,3,5,172.48659999999998
841,0.33,56.0,3,5,7,56.393064
5249,1.27,56.0,5,2,2,207.58339199999998
2604,0.53,55.0,5,6,7,87.505222
795,0.33,55.0,3,4,7,54.89971200000001
1346,0.54,54.0,5,2,6,90.260625
507,0.31,57.0,5,3,4,51.766344000000004
505,0.32,60.0,4,2,5,53.54255399999999
942,0.31,56.0,5,6,5,51.018002
5373,0.81,53.7,5,6,6,133.02831600000002
1436,0.5,53.0,3,7,3,81.418176
4624,1.12,58.0,3,3,2,181.75077600000003
3072,0.71,61.0,2,4,7,113.72495999999998
680,0.31,56.0,5,5,5,50.55047999999999
788,0.41,56.0,5,4,3,68.5344
624,0.36,60.0,4,2,3,58.823688
3183,0.73,55.0,5,4,6,118.568884
802,0.39,55.0,5,4,5,65.828896
2382,0.7,58.0,3,5,3,113.80391999999999
2376,0.84,56.0,5,1,4,140.84629199999998
2163,0.7,57.0,5,5,2,116.864664
4642,1.01,60.0,4,3,3,161.0352
2509,0.58,56.0,5,5,6,94.49383999999999
1189,0.53,55.0,3,3,3,87.73856
1926,0.72,55.0,5,1,2,119.67960899999999
3246,0.9,58.0,4,4,2,145.686084
2220,0.51,58.0,3,7,6,83.45996999999998
6682,1.13,55.0,5,6,3,184.90491000000003
2875,1.0,55.0,1,3,2,160.33362
8205,1.53,59.0,4,1,5,246.81483999999995
16687,2.39,58.0,4,3,3,387.41274
596,0.34,55.0,5,4,4,55.670612
4558,1.1,57.0,4,3,2,178.82936999999998
507,0.3,56.0,5,4,4,49.29724800000001
1147,0.54,56.0,5,2,5,89.026552
1979,0.58,59.0,5,5,5,96.65052399999999
5834,1.06,57.0,5,5,3,174.449268
630,0.3,60.0,4,3,5,48.27022200000001
1332,0.5,55.0,5,5,3,83.484672
1261,0.47,56.0,5,6,4,76.845384
1289,0.42,53.0,5,4,8,70.56630000000001
2122,0.71,56.0,5,3,2,115.36940799999999
462,0.31,59.0,3,7,2,49.806360000000005
386,0.21,59.0,4,7,4,33.788664
6146,1.05,58.0,4,4,5,171.57886200000002
5014,1.13,59.0,3,5,2,189.010188
10436,1.19,56.0,5,5,6,197.14574
3669,1.04,57.0,5,3,2,168.79135799999997
3998,1.0,57.0,4,4,2,153.31875
1654,0.5,55.0,5,7,3,82.41344999999998
1708,0.51,53.0,5,6,5,86.69056
2473,0.7,61.0,2,6,4,113.30759999999998
2811,0.75,58.0,3,5,3,119.92780799999998
573,0.34,56.0,5,4,4,55.967296000000005
3007,0.71,57.0,5,2,6,117.53630000000001
5055,1.01,62.0,2,7,3,158.144375
3638,1.12,57.0,5,1,4,175.52166
1941,0.54,56.0,5,7,5,88.6221
1050,0.4,56.0,5,4,6,63.19123199999999
1990,0.58,59.0,4,4,6,95.35320000000002
3175,0.9,55.0,5,1,5,146.08902
4241,1.02,59.0,3,5,2,166.80885
9774,1.58,58.0,2,3,3,251.00265599999997
3593,0.74,57.0,5,5,5,120.89448
2992,1.06,66.0,1,1,2,163.20897
1762,0.54,55.0,5,3,5,90.10848000000001
765,0.34,58.0,4,4,4,56.14408799999999
6976,1.51,60.0,1,1,3,240.909822
597,0.26,59.0,3,7,6,45.227188000000005
8996,1.53,69.0,1,2,4,248.85136
2953,0.79,59.0,4,5,4,123.97152
5889,1.24,58.0,4,5,2,203.5155
9116,1.25,56.0,3,4,5,205.490439
4497,1.01,58.0,4,5,2,161.13024000000001
2671,0.7,56.0,5,5,3,116.783744
4322,1.09,63.0,3,7,2,177.23257199999998
2724,0.72,57.0,5,5,4,115.98787199999998
1753,0.53,56.0,5,7,3,87.94558800000001
461,0.31,54.0,5,1,7,50.7384
853,0.31,54.0,5,6,7,51.468112000000005
3975,0.96,59.0,2,3,2,151.503456
776,0.3,56.0,5,5,4,49.880054
6911,1.02,57.0,3,5,4,163.478076
1721,0.53,54.0,5,4,5,86.76849600000001
5424,1.14,58.0,4,4,3,184.68262799999997
5593,1.14,54.0,3,6,2,193.07875800000002
10738,1.58,56.0,5,3,3,258.39948
3599,1.02,56.0,5,5,1,169.190994
4312,1.1,61.0,4,2,3,182.345985
2320,0.51,56.0,3,6,6,84.17714400000001
6628,1.14,54.0,5,3,4,188.87097599999998
10214,1.2,56.0,5,6,4,198.40719599999997
4158,0.9,60.0,4,5,3,143.727045
9092,1.06,57.0,5,6,4,172.730556
2072,0.71,59.0,4,5,2,111.17567999999999
15011,1.69,57.0,5,7,3,277.47673199999997
3226,0.8,55.0,4,7,3,130.96750799999998
600,0.26,57.0,5,3,8,43.362176000000005
2996,0.77,56.0,5,7,3,127.00281
3471,0.73,55.0,5,6,5,120.50891999999999
1200,0.38,57.0,5,5,7,62.97407999999999
451,0.37,53.0,5,1,3,62.487869
2426,0.74,58.0,3,3,3,117.74476800000001
9292,1.22,56.0,5,4,5,201.23655999999997
2206,1.01,60.0,4,3,1,160.79472
6274,1.07,57.0,4,5,4,173.28025
16004,2.25,61.0,4,1,3,369.8026740000001
1766,0.6,55.0,5,3,3,100.717344
3447,0.7,59.0,4,4,8,115.19205
540,0.32,57.0,5,4,2,52.014689999999995
995,0.34,56.0,4,4,6,55.84236899999999
1200,0.4,56.0,5,7,5,64.887315
9116,1.51,60.0,4,2,4,242.3965
2685,0.71,57.0,5,3,5,115.37525999999998
666,0.4,56.0,3,3,3,64.25370000000001
695,0.31,57.0,5,6,4,52.358169999999994
10983,1.25,55.0,5,4,6,204.24303899999998
2874,0.7,58.0,4,4,6,111.408129
4018,0.91,59.0,4,3,4,144.75686399999998
1562,0.51,56.0,5,5,4,83.973208
4549,0.95,56.0,5,4,4,155.37438
1400,0.47,55.0,5,6,5,78.023736
803,0.34,59.0,4,7,3,56.43401600000001
1963,0.56,58.0,4,7,4,91.9815
648,0.32,57.0,4,3,4,52.373139
3861,0.79,55.0,5,6,4,129.97287
1203,0.51,59.0,3,5,3,82.38744
1723,0.56,55.0,5,5,4,91.64925
2933,0.75,57.0,5,5,4,124.141108
3125,0.9,64.0,2,3,3,140.466456
544,0.31,57.0,2,6,3,50.662326
5013,0.9,56.0,5,3,5,149.304375
830,0.31,59.0,3,5,7,50.783972000000006
709,0.35,62.0,4,2,5,57.595779
577,0.27,56.0,5,6,5,45.30380999999999
12791,1.71,59.0,3,3,3,281.934752
3326,0.9,61.0,4,4,2,149.07150000000001
802,0.31,57.0,5,3,6,51.04339200000001
469,0.34,53.9,5,1,5,56.87415000000001
3620,1.01,58.0,4,3,2,167.83458
1892,0.54,58.0,4,7,4,90.107514
2054,0.51,56.0,3,5,6,85.281448
4437,1.15,59.0,4,5,2,183.62555999999998
6871,1.0,56.0,5,6,4,165.220314
6580,1.28,59.0,4,3,3,211.13622000000004
4189,1.01,58.0,3,2,3,161.730348
15730,2.24,53.6,5,2,2,367.178918
1315,0.53,55.0,2,2,5,87.788151
1016,0.43,56.0,4,5,3,70.59854
13844,2.07,58.0,4,3,3,341.10442
2975,0.7,58.0,4,5,6,114.608208
7978,1.59,57.0,5,2,2,263.43878399999994
5726,1.21,60.0,3,2,5,196.33744
4197,1.18,60.0,4,1,2,193.101858
5198,1.02,54.0,2,7,3,167.53895999999997
900,0.4,63.0,3,4,3,65.57376
3348,0.9,61.0,2,3,2,141.517376
802,0.31,55.0,5,5,4,50.15439000000001
612,0.32,56.0,5,7,2,52.998000000000005
4540,1.02,58.0,3,6,2,162.34367999999998
608,0.3,58.0,4,3,4,48.681576
10640,2.0,60.0,2,2,4,311.75928000000005
958,0.42,56.0,5,6,4,68.71392
4267,1.06,59.0,3,2,3,172.579168
6606,1.01,60.0,4,6,4,162.82817599999998
8512,1.52,58.0,4,4,3,248.092646
14359,1.75,56.0,3,3,5,275.77872
9218,1.51,61.0,3,3,3,242.52059999999994
764,0.38,57.0,3,4,5,62.89218
1431,0.41,55.0,5,4,8,67.43385
407,0.25,54.0,3,4,4,41.826119999999996
10874,1.05,55.0,5,5,6,174.61276800000002
603,0.38,55.0,5,6,2,63.97535200000001
9176,1.21,61.0,2,6,4,188.25408
854,0.33,55.0,5,4,5,53.650296000000004
18114,1.07,58.0,3,7,8,176.602257
4142,1.0,60.0,3,4,2,158.51982
2064,0.63,58.0,5,2,7,102.43900800000002
7287,1.54,58.0,4,4,2,248.53945000000002
2351,0.72,56.0,5,2,3,119.21539
1656,0.51,57.0,5,4,5,85.176
3816,1.18,62.0,3,7,1,194.007056
3478,0.86,56.0,5,6,2,145.159872
5628,1.01,57.0,1,7,3,147.798396
6403,1.05,56.0,5,5,4,176.593548
2829,0.75,57.0,4,6,2,123.88219200000002
1025,0.3,55.0,5,4,8,49.96944
421,0.32,59.0,3,1,5,53.028508
984,0.42,59.0,4,4,5,67.148136
7565,1.01,56.0,3,4,6,163.11551999999998
2376,0.72,59.0,4,6,2,117.13044000000002
1176,0.42,61.0,4,5,5,67.377204
1415,0.55,57.0,4,5,3,89.65850999999999
1755,0.5,58.0,5,6,5,82.935442
8079,1.23,57.0,3,7,3,199.01015999999998
526,0.3,59.0,4,6,3,49.322720000000004
844,0.3,58.0,4,6,4,47.594848000000006
1079,0.41,55.0,5,6,5,66.727584
351,0.3,56.0,2,2,2,49.64177999999999
5208,1.0,63.0,2,3,4,162.60750000000002
821,0.39,59.0,3,5,4,65.61072
435,0.31,55.0,2,2,4,52.03
5312,1.02,56.0,4,3,4,166.46417999999997
2629,0.71,57.0,4,6,3,113.78691300000001
4068,0.9,63.0,3,7,3,144.83334599999998
4118,1.02,57.0,5,2,2,165.99357600000002
1050,0.4,64.0,2,4,6,62.72385000000001
363,0.31,59.0,3,1,3,49.182336000000014
1613,0.5,61.0,2,5,5,78.74217
4687,1.24,58.0,4,1,3,201.16950000000003
9904,1.2,56.0,3,6,5,201.12120000000002
9791,1.65,58.0,3,4,2,271.54632
5408,1.2,58.0,3,3,2,198.628352
9333,1.23,58.0,4,5,4,200.91040199999998
12565,2.01,54.0,5,1,2,327.898626
505,0.23,55.0,3,5,6,38.844068
367,0.24,60.0,3,7,5,38.394972
2337,0.83,56.0,2,3,2,135.333867
1816,0.71,58.0,2,4,2,110.13519999999998
521,0.31,54.0,2,3,3,50.847224999999995
5952,1.04,57.0,5,7,3,171.841215
661,0.43,61.0,2,4,2,70.48392
2206,0.71,57.0,3,4,3,114.00711600000001
7388,1.52,57.0,1,3,2,233.22129600000002
5604,1.21,57.0,3,1,5,204.41907200000003
3520,0.91,61.0,2,6,2,142.408704
6974,1.03,61.0,4,7,5,170.92906200000002
14691,2.16,55.0,5,1,3,350.00224
526,0.3,61.0,3,4,4,48.370608000000004
8446,1.21,58.0,4,3,8,196.92256000000003
7713,1.7,61.0,3,1,3,282.51993
4006,0.9,58.0,2,5,3,143.44881999999998
7812,1.0,62.0,4,7,5,150.88437000000002
1090,0.51,60.0,3,5,2,83.490492
6770,1.5,60.0,2,3,2,244.36677
877,0.4,56.0,5,4,5,65.776032
864,0.4,61.0,4,4,3,62.188308
1917,0.96,66.0,1,5,1,149.284973
5294,1.01,61.0,4,3,5,162.231972
1115,0.41,58.0,4,5,6,67.696112
2686,0.71,59.0,4,5,4,114.73103
462,0.31,56.0,5,7,2,51.82416
974,0.34,54.0,5,4,8,56.544366
9233,1.34,56.0,5,4,4,219.24089999999998
1748,0.52,56.0,5,3,7,85.386169
1213,0.41,54.0,5,5,7,68.569578
4404,1.02,59.0,3,6,2,162.19928699999997
9781,1.52,58.0,3,7,2,245.75166000000004
2454,0.5,57.0,5,7,5,83.49901
1318,0.51,55.0,3,6,3,84.6846
407,0.25,57.0,3,4,4,41.47524
1011,0.49,59.0,4,3,2,81.52883200000001
629,0.4,56.0,5,6,2,66.29860000000001
9552,1.49,60.0,3,3,4,241.33526399999997
1778,0.57,55.0,5,6,4,95.02537199999999
10078,1.52,57.0,2,3,3,245.04274999999998
764,0.3,57.0,5,4,7,50.059295999999996
576,0.32,56.0,5,2,4,52.389179999999996
2670,0.77,59.0,3,4,3,124.73889599999998
2342,0.91,63.0,2,6,1,146.01824999999997
5996,1.33,56.0,5,1,3,216.33700499999998
15291,2.03,57.0,5,2,3,327.08447199999995
12342,2.0,57.0,3,1,2,316.96729500000004
4252,1.04,59.0,3,7,2,170.88139800000002
1709,0.54,58.0,4,6,4,90.113034
2423,0.71,58.0,3,6,2,113.68365000000001
490,0.34,56.0,5,3,3,55.94624
9632,1.64,59.0,3,3,2,269.542395
5807,1.22,58.0,5,2,3,200.26008
2219,0.5,60.0,3,5,8,84.415352
6296,1.0,55.0,3,4,4,165.186076
1641,0.58,58.0,4,6,3,94.707704
720,0.32,59.0,4,4,4,54.471424
1741,0.55,57.0,5,3,7,91.93226
6019,1.2,57.0,3,3,3,196.30066200000002
723,0.33,56.0,5,6,4,53.845000000000006
803,0.42,60.0,4,2,3,67.73642400000001
6557,1.03,56.0,5,4,4,168.64055
581,0.39,57.0,5,1,4,63.346176
1721,0.53,57.0,3,6,4,86.36096
4195,1.13,57.0,3,2,2,186.63007999999996
1955,0.7,63.0,2,5,3,110.86901999999999
7088,1.21,56.0,5,6,3,199.302822
4428,0.9,58.0,5,3,5,145.094954
6632,1.91,56.0,1,3,2,298.16248
505,0.32,58.0,4,3,4,51.989453
742,0.3,56.0,3,6,6,49.322720000000004
1799,0.55,53.0,5,4,6,91.719607
7130,1.06,58.0,4,4,5,172.95767999999998
5166,1.01,59.0,4,3,4,162.89733
2956,0.74,56.0,3,3,5,119.31365
7508,1.71,59.0,2,1,2,270.71279999999996
8870,1.05,57.0,5,5,6,170.79139999999998
579,0.33,56.0,2,2,6,53.52336000000001
646,0.31,56.0,5,3,4,52.270920000000004
4514,1.2,60.0,4,1,3,199.484224
10947,1.51,54.0,3,4,3,247.59798
811,0.37,56.0,5,6,4,59.65164
4604,1.02,63.0,3,3,4,165.95838600000002
13248,2.17,58.0,4,3,3,352.221375
1088,0.4,59.0,4,5,6,63.93872100000001
868,0.33,60.0,3,4,7,53.183208
4434,1.03,58.0,5,2,3,165.37800000000001
3601,0.78,56.0,3,6,5,130.6098
1690,0.61,57.0,5,7,2,101.89578
9257,1.1,60.0,3,4,7,178.89807100000002
5466,1.22,57.0,4,2,3,198.251025
1169,0.43,55.0,5,5,6,70.51075499999999
1949,0.7,59.0,5,1,3,115.524975
7743,1.24,56.0,5,3,5,203.40009
8566,1.52,58.0,4,3,3,255.681903
2867,0.96,61.0,1,5,2,146.33556
1097,0.38,57.0,5,6,5,61.87104
3470,0.73,57.0,5,6,4,117.98424999999999
14813,2.01,58.0,3,6,2,320.270055
2132,0.55,54.0,5,4,5,90.30039599999999
8816,1.73,60.0,4,5,2,273.69115199999993
789,0.43,56.0,5,4,3,69.494278
4242,1.01,59.0,2,5,2,161.46759200000002
823,0.41,56.0,3,4,5,68.63671500000001
524,0.32,56.0,5,3,5,53.554487999999985
9768,1.5,58.0,4,3,3,244.397044
1181,0.5,60.0,4,6,2,82.801488
1662,0.51,57.0,5,6,4,84.02687999999999
2238,0.5,60.0,3,5,8,80.67384
5090,1.06,58.0,3,6,3,174.643544
3099,0.72,57.0,5,7,4,117.16704
2948,0.73,55.0,5,4,5,121.60047999999999
506,0.3,59.0,3,2,3,49.1103
14300,1.26,57.0,5,6,6,208.63219999999998
1374,0.4,55.0,5,4,7,65.96836400000001
14483,1.53,60.0,4,5,4,255.775968
4214,0.93,57.0,3,7,2,151.36679999999998
1026,0.48,54.0,5,3,4,79.91928
3878,0.9,61.0,3,3,4,142.64448
2895,0.71,56.0,3,4,4,116.65485
7174,1.1,56.0,3,5,4,178.54155199999997
9507,1.11,57.0,5,4,6,186.95412
1590,0.51,59.0,3,6,4,81.83626
3800,0.78,58.0,3,7,5,125.846343
625,0.31,58.0,4,5,4,51.25256999999999
2077,0.55,56.0,5,4,7,90.49643999999999
14787,1.52,56.0,5,4,5,248.73188100000002
599,0.4,54.0,5,1,4,67.71600000000001
6230,0.9,56.0,5,6,5,147.461894
1840,0.55,57.0,5,7,3,90.901244
11148,1.56,57.0,5,5,3,258.185664
9581,1.22,56.0,5,5,5,198.87847199999996
879,0.38,56.0,5,4,6,63.806847999999995
1883,0.59,58.0,4,3,7,96.026544
3830,0.7,55.0,5,5,7,113.80144200000001
3145,0.72,57.0,5,6,4,120.73347
1107,0.43,59.0,1,6,4,71.60076000000001
1136,0.47,57.0,5,3,4,77.55807300000001
18359,2.07,58.0,4,2,4,336.05075999999997
3024,0.9,58.0,2,1,4,146.20272000000003
2762,0.74,59.0,3,4,3,119.72147400000001
1014,0.34,55.0,5,4,8,55.84320000000001
10275,1.55,56.0,5,7,2,254.11056
3755,0.9,63.0,2,7,3,140.918085
4719,1.01,58.0,4,4,3,168.690144
1266,0.51,62.0,2,6,3,83.713192
776,0.3,58.0,4,3,6,48.90905999999999
9330,1.7,59.0,4,2,4,273.158028
2159,0.77,56.0,3,2,2,125.178992
5236,1.06,58.0,4,5,3,177.31560000000002
5740,1.25,58.0,4,1,5,204.245184
921,0.42,59.0,4,4,5,68.06829499999999
772,0.4,56.0,3,7,3,66.796968
4753,1.01,56.0,5,7,2,163.149884
2699,1.22,60.0,4,4,1,197.1813
4368,1.02,61.0,2,5,2,162.39104000000003
920,0.41,57.0,3,7,3,65.74510800000002
2907,0.72,57.0,5,3,7,116.31276799999999
687,0.31,55.0,5,3,7,52.538976000000005
4037,0.77,59.0,4,7,5,126.948
8168,1.02,57.0,5,4,7,165.41719600000002
1080,0.32,56.0,5,4,7,52.253292
4878,1.28,59.0,2,1,3,205.00505999999996
923,0.35,56.0,5,4,5,58.140809999999995
1684,0.5,62.0,4,6,4,84.03255
9817,1.52,59.0,3,7,2,242.868868
803,0.34,56.0,5,7,3,55.820800000000006
4414,1.08,58.0,4,5,2,173.81342
2475,0.7,55.0,5,4,5,115.54113999999998
4200,1.0,57.0,5,2,3,161.9982
17379,2.04,58.0,4,6,2,337.2281100000001
17006,2.05,57.0,5,3,3,330.580052
12174,1.63,54.7,5,2,6,264.163312
1924,0.56,56.0,5,7,5,92.65671999999999
844,0.3,57.0,5,6,4,48.38433600000001
5222,0.9,56.0,5,3,5,146.18419199999997
4165,0.9,58.0,3,6,3,145.002258
5633,1.0,56.0,3,6,4,162.241352
943,0.32,57.0,5,5,8,52.552647
2787,0.72,58.0,3,5,4,116.26149400000001
1815,0.57,57.0,5,4,5,95.175966
2778,0.52,55.0,5,5,7,86.422842
7925,1.08,55.0,5,4,5,179.463492
1987,0.46,56.0,5,4,8,76.806
5124,1.3,56.0,2,1,2,208.3041
10521,1.62,59.0,3,3,3,256.9058
1644,0.71,64.0,2,1,4,112.95479999999999
7414,1.25,54.0,3,3,4,208.15830000000003
1239,0.4,55.0,5,4,8,67.11987500000001
4197,1.01,59.0,2,2,4,157.895354
1201,0.42,57.0,5,3,8,69.03252200000001
698,0.31,57.0,5,3,5,51.134748
4999,1.04,58.0,4,3,3,173.08763999999996
6958,1.0,60.0,2,6,4,162.03503999999998
9557,1.55,56.0,3,6,2,258.785604
1213,0.5,62.0,3,5,3,80.58203999999999
872,0.31,55.0,5,6,4,50.47914
549,0.38,56.0,3,2,4,61.33536
900,0.32,55.0,5,6,4,52.58321399999999
4864,1.08,58.0,4,5,3,177.619293
1844,0.5,58.0,5,3,8,82.04981999999998
1007,0.41,60.0,4,5,5,66.501432
6892,1.21,58.0,3,3,3,201.51218400000002
567,0.3,61.0,4,2,5,47.43352800000001
741,0.4,55.0,5,7,3,65.72098500000001
17778,2.08,59.0,4,3,3,334.53324000000003
4256,1.13,60.0,4,3,3,183.961856
1610,0.5,57.0,5,7,3,80.234536
789,0.3,58.0,2,4,7,48.17970000000001
4331,1.05,57.0,5,3,2,173.25637199999997
1002,0.33,57.0,5,7,4,54.16362
8685,1.5,55.0,5,2,3,245.67091200000002
648,0.32,55.0,5,3,4,53.2389
1804,0.54,55.3,5,4,5,88.349544
4166,1.01,58.0,3,2,3,161.5432
2923,0.9,60.0,4,2,4,147.5486
608,0.33,60.0,4,2,7,53.650296000000004
571,0.31,56.0,3,7,3,50.76192
732,0.31,55.0,5,7,3,51.062039999999996
8736,1.5,61.0,4,2,3,240.04736000000003
14542,1.51,57.0,5,4,5,247.179816
1267,0.38,56.0,5,6,7,62.83951999999999
4536,1.0,61.0,4,3,4,154.77189
4476,1.2,57.0,2,2,2,189.39157999999998
611,0.23,58.0,3,7,5,38.008602
1230,0.41,57.0,5,7,5,67.26
7032,1.01,61.0,4,7,4,163.01721799999999
8743,1.14,55.0,5,4,6,186.51494399999996
1902,0.71,58.0,3,2,2,112.55904000000001
1389,0.54,60.0,4,4,3,91.5813
7240,1.01,57.0,5,6,4,165.950316
2930,0.9,58.0,1,6,2,144.689408
3171,0.78,57.0,5,4,4,126.75678000000002
1754,0.57,57.0,5,5,4,94.27704
2838,0.7,61.0,4,5,4,116.457165
1721,0.53,54.0,5,6,4,86.43348
833,0.37,57.0,5,4,4,60.580932000000004
752,0.27,59.0,4,6,6,44.474363999999994
16797,2.4,59.0,4,5,2,385.99700099999995
3450,1.0,56.0,5,6,2,158.06952
12075,1.68,55.0,5,4,3,277.307552
3256,0.79,55.0,5,6,3,129.049311
729,0.36,55.0,5,3,4,59.442904000000006
17803,1.69,58.0,3,6,4,270.90047999999996
6588,1.29,57.0,5,3,3,209.195
3160,0.77,59.0,3,7,3,127.9272
11588,1.5,59.0,4,5,3,241.44929999999997
3484,0.9,61.0,4,2,5,144.1314
12696,2.04,55.0,5,1,3,332.640672
644,0.36,57.0,5,5,3,62.204408
14853,1.41,61.0,2,6,6,232.21174900000003
4785,1.14,59.0,3,2,4,183.24657000000002
4932,1.02,58.0,3,3,3,164.65558199999998
1721,0.61,59.0,3,6,3,99.64283999999999
847,0.41,62.0,2,4,5,65.327229
675,0.3,56.0,5,4,4,50.058494999999986
5227,1.0,57.0,3,4,4,160.885179
5091,1.16,59.0,4,3,3,189.15203400000001
957,0.37,61.0,4,4,5,60.060359999999996
3365,0.95,57.0,3,1,5,153.711875
15801,1.72,58.0,4,4,4,279.97982700000006
3847,1.08,55.0,3,5,2,175.29784999999998
1229,0.59,59.0,4,6,2,94.51512000000002
952,0.39,54.0,5,4,6,63.871590000000005
872,0.31,56.0,5,6,4,50.70988800000001
2250,0.75,58.0,4,4,2,121.355794
10064,1.2,60.0,4,5,6,200.92139400000005
930,0.41,58.0,4,6,3,65.52720000000001
4944,1.21,58.0,3,3,3,189.188376
6749,1.03,59.0,4,4,5,165.6344
2830,0.9,62.0,4,4,3,142.371702
2792,0.71,55.0,5,6,3,116.17548799999999
2757,0.7,57.0,5,6,3,116.39627999999999
1013,0.36,58.0,4,6,4,57.86780999999999
1546,0.51,58.0,4,4,4,83.46060800000001
945,0.45,54.0,1,5,5,73.950375
684,0.3,58.0,3,3,7,47.886449999999996
2203,0.51,58.0,4,7,5,82.69746
5207,1.07,57.0,5,2,5,172.692
10428,1.58,59.0,4,2,5,255.686016
710,0.24,60.0,4,7,7,38.906000000000006
827,0.41,57.0,5,4,4,67.41936499999998
7954,1.07,59.0,4,7,4,175.37410799999998
1814,0.56,60.0,4,7,3,90.449478
5557,1.04,55.0,3,7,3,168.947088
1859,0.48,54.0,5,4,8,80.03735999999999
763,0.31,62.0,3,6,7,51.22656000000001
2224,0.7,60.0,3,6,2,110.30382000000002
710,0.3,57.0,5,7,4,50.101632000000016
13398,1.7,57.0,5,4,5,273.060498
6095,1.14,56.0,5,3,4,185.23973999999998
911,0.3,58.0,4,6,5,49.828340999999995
4570,1.06,62.0,3,6,2,170.89019999999996
645,0.32,57.0,3,4,5,53.06928
6484,1.03,58.0,4,5,4,168.79979999999998
732,0.31,60.0,4,2,7,49.783680000000004
1021,0.33,55.0,5,5,7,53.771952000000006
14208,2.0,56.0,1,4,2,306.72950000000003
5323,1.05,58.0,4,3,4,171.60840000000002
2314,0.7,60.0,4,4,4,113.88309500000001
684,0.44,59.0,2,6,2,71.00399999999999
1601,0.54,63.0,2,6,3,87.927
1013,0.36,56.0,5,6,4,59.93064
1153,0.41,58.0,4,6,5,68.589864
802,0.31,60.0,4,5,4,50.7384
4683,1.03,55.0,5,5,2,167.28234600000002
972,0.32,54.0,5,7,4,52.32523200000001
2264,0.7,56.0,2,7,2,112.6384
5889,1.24,57.0,5,5,2,204.17432
2057,0.73,58.0,3,4,2,117.61971899999999
871,0.5,56.0,1,6,2,76.33725
4687,1.11,57.0,4,3,5,182.80335599999998
7081,1.09,55.0,5,4,4,178.21617600000002
7682,1.0,61.0,3,4,8,162.765284
954,0.4,59.0,3,7,5,65.205336
710,0.3,55.0,3,4,7,49.87484
2870,0.8,57.0,5,4,3,129.67020000000002
2094,0.59,60.0,3,6,4,98.85513600000002
2923,0.75,58.0,3,6,3,121.230298
3307,0.73,57.0,5,4,4,120.6574
1211,0.51,60.0,4,2,6,85.22830599999999
525,0.25,57.0,5,3,8,41.144760000000005
2312,0.7,59.0,3,5,3,114.92431800000003
552,0.24,59.0,3,6,6,39.326167999999996
9881,1.03,54.0,5,5,7,175.445888
705,0.4,52.0,5,3,3,66.86895600000001
1751,0.64,54.0,4,7,2,105.0456
5321,1.2,54.0,3,4,2,195.53570399999998
3425,1.04,59.0,2,1,2,170.480618
2307,0.78,59.0,3,5,2,126.99917999999998
1974,0.51,55.0,5,4,6,84.29932000000001
900,0.32,57.0,5,6,4,53.499680000000005
4386,0.9,60.0,4,4,4,146.128752
893,0.33,55.0,5,5,7,55.76414399999999
4160,1.32,59.0,4,1,2,215.32262400000002
938,0.4,59.0,3,5,5,63.84268799999999
568,0.38,55.0,5,5,2,63.51667
16340,2.35,58.0,4,3,2,379.23283200000003
1080,0.32,57.0,5,6,6,53.225640000000006
745,0.34,58.0,4,5,5,55.774719
2012,0.78,54.0,5,3,2,125.07709499999999
1142,0.42,59.0,4,5,6,68.19721600000001
2389,0.79,60.0,4,4,3,127.91899500000001
730,0.32,57.0,3,3,7,52.87590000000001
9287,1.21,55.0,5,4,5,200.0016
13587,2.01,66.0,1,3,2,330.76612200000005
7727,1.54,61.0,4,2,2,247.095342
4199,0.91,56.0,5,2,4,147.60806399999998
6396,1.35,57.0,5,1,3,218.190024
1408,0.56,56.0,3,4,3,92.61268799999999
1139,0.4,55.0,3,3,7,66.55819500000001
1814,0.56,56.0,5,7,3,90.40467199999999
655,0.3,57.0,5,4,6,48.6115
945,0.4,57.0,5,5,3,64.8882
3035,0.71,57.0,5,6,4,118.89002400000001
2921,0.71,60.0,3,6,4,116.32249999999999
608,0.3,58.0,2,2,5,48.53925000000001
872,0.31,56.0,5,6,4,51.380028
2835,0.73,56.0,5,5,5,122.51082199999998
1716,0.51,60.0,4,7,4,82.02854400000001
17804,2.01,60.0,2,4,3,300.82167499999997
